taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
taxid35823	8.944271909999163	8.944271909999163	374.6567856555056	251.32741228718356	sphere/spheroid		Arthrospira	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	N5454	6603697.671612188	44.261612187366666	6258.338278854033	81.86390522541642	2.0049455207
taxid43988	3.3503689588345082	3.3503689588345082	19.691397137447158	35.264290075617	sphere/spheroid		Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	G000022045	5786110.0	50.65	5440.0	86.96936283617146	2.0
taxid44473	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Gloeothece membranacea	Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	genus	N6751	7198058.550599968	39.25559996775	6455.05059996775	83.98162412443259	3.05059996775
taxid44474	6.110535940643151	6.110535940643151	119.46385662599114	117.30282690727509	sphere/spheroid		Pleurocapsa	Hyellaceae	Pleurocapsales		Cyanobacteria	Bacteria	family	N5047	7228428.080844431	39.50084443120001	6573.080844431201	84.45703827775593	2.5808444312
taxid47251	1.743829806924644	1.743829806924644	2.7765846117352044	9.553402289751736	sphere/spheroid		Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	family	N2346	6146157.812902652	49.15290265138889	5819.590680429167	86.47524979430264	1.8129026513888888
taxid52605	8.944271909999163	8.944271909999163	374.6567856555056	251.32741228718356	sphere/spheroid		Myxosarcina	Hyellaceae	Pleurocapsales		Cyanobacteria	Bacteria	genus	G000756305	7069859.0	40.1	6515.0	84.92511661123652	2.0
taxid52607	25.0	25.0	8181.230868723421	1963.4954084936212	sphere/spheroid		Xenococcus	Xenococcaceae	Pleurocapsales		Cyanobacteria	Bacteria	genus	G000332055	5929641.0	39.68	5361.0	86.24307947142162	1.0
taxid54298	4.999999999999999	4.999999999999999	65.44984694978734	78.53981633974483	sphere/spheroid		Chroococcidiopsis	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria	genus	G000317125	6689401.0	44.47	5973.0	84.39715304853155	3.0
taxid54299	4.999999999999999	4.999999999999999	65.44984694978734	78.53981633974483	sphere/spheroid	Chroococcidiopsis thermalis	Chroococcidiopsis	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria	species	G000317125	6689401.0	44.47	5973.0	84.39715304853155	3.0
taxid54302	11.401754250991381	11.401754250991381	776.0927935139323	408.40704496667325	sphere/spheroid		Dermocarpella	Dermocarpellaceae	Pleurocapsales		Cyanobacteria	Bacteria	family	G000317575	5544990.0	36.22	4986.0	83.81831166512472	2.0
taxid59930	0.8944271909999159	0.8944271909999159	0.37465678565550536	2.5132741228718345	sphere/spheroid	Cyanobium gracile	Cyanobium	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000316515	3342364.0	68.71	3367.0	89.77953927220375	2.0
taxid63132	2.8423507399980266	2.8423507399980266	12.023519886661992	25.380794250614557	sphere/spheroid		Geitlerinema	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	N2347	5406540.143840928	50.581340927424996	4613.143840927425	84.14465597348722	0.643840927425
taxid64178	4.743416490252568	4.743416490252568	55.882058995103066	70.6858347057703	sphere/spheroid	Coleofasciculus chthonoplastes	Coleofasciculus	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000155555	8679041.0	45.43	7194.0	81.85806473318885	4.0
taxid65093	4.4721359549995805	4.4721359549995805	46.83209820693819	62.83185307179586	sphere/spheroid	Halothece sp. PCC 7418	Halothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000317635	4179170.0	42.92	3848.0	86.65792489896319	3.0
taxid70190	26.75629709579237	26.75629709579237	10029.439227658884	2249.064403437819	sphere/spheroid		Chroococcus	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	family	N5450	4288816.727197257	34.25053059066667	3847.0605305906665	83.54650078797727	2.393863924
taxid70799	7.483314773547884	7.483314773547884	219.4222493593946	175.92918860102844	sphere/spheroid	Nodularia spumigena	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria	species	G000340565	5462271.0	41.23	4771.0	81.43805021757434	6.0
taxid82654	1.5297058540778357	1.5297058540778357	1.8742279425964488	7.351326809400117	sphere/spheroid	Pseudanabaena sp. PCC 7367	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000317065	4885680.0	46.22	3980.0	78.91978189320626	2.0
taxid91464	1.997498435543818	1.997498435543818	4.17309206308994	12.534954687823276	sphere/spheroid	Synechococcus sp. PCC 7335	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000155595	5973558.0	48.24	5270.0	83.94790843246186	1.0
taxid92938	6.324555320336758	6.324555320336758	132.4611768772814	125.66370614359177	sphere/spheroid	Fischerella muscicola	Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Bacteria	species	N6756	6925936.267608038	41.14205248214445	5920.9342747043665	80.8605311403482	1.8231635932555552
taxid93135	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Nostoc sp. PCC 7118	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria	genus	N5459	6908536.213412478	41.07341247897143	5942.7848410504	82.62983789427167	3.499126764685714
taxid102115	24.494897427831784	24.494897427831784	7695.298980971186	1884.9555921538754	sphere/spheroid		Stanieria	Dermocarpellaceae	Pleurocapsales		Cyanobacteria	Bacteria	genus	G000317575	5544990.0	36.22	4986.0	83.81831166512472	2.0
taxid102116	30.000000000000004	30.000000000000004	14137.16694115406	2827.4333882308138	sphere/spheroid	Stanieria cyanosphaera	Stanieria	Dermocarpellaceae	Pleurocapsales		Cyanobacteria	Bacteria	species	G000317575	5544990.0	36.22	4986.0	83.81831166512472	2.0
taxid102117	15.491933384829665	15.491933384829665	1946.773764467333	753.9822368615503	sphere/spheroid	Oscillatoria sancta	Oscillatoria	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	N3619	7821793.780370597	48.50370392946667	6281.447037262799	78.91260517226182	2.780370596133333
taxid102125	15.0	15.0	1767.1458676442585	706.8583470577032	sphere/spheroid	Xenococcus sp. PCC 7305	Xenococcus	Xenococcaceae	Pleurocapsales		Cyanobacteria	Bacteria	species	G000332055	5929641.0	39.68	5361.0	86.24307947142162	1.0
taxid102126	2.7386127875258306	2.7386127875258306	10.754507267897766	23.56194490192345	sphere/spheroid	Pseudanabaena sp. PCC 6903	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	genus	N911	4756803.312002499	44.39533583206667	4371.145335832066	83.92458678660496	1.4786691653999997
taxid102128	2.0346989949375804	2.0346989949375804	4.410614836186082	13.006193585861745	sphere/spheroid	Leptolyngbya sp. PCC 73110	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	family	N2346	6146157.812902652	49.15290265138889	5819.590680429167	86.47524979430264	1.8129026513888888
taxid102129	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	sphere/spheroid	Leptolyngbya sp. PCC 7375	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000316115	9422968.0	47.62	8518.0	84.42868531443595	3.0
taxid102231	4.350315450259154	4.350315450259154	43.108297498113295	59.45540914125474	sphere/spheroid		Gloeocapsa	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	family	N5450	4288816.727197257	34.25053059066667	3847.0605305906665	83.54650078797727	2.393863924
taxid102232	6.48074069840786	6.48074069840786	142.51893157556958	131.94689145077135	sphere/spheroid	Gloeocapsa sp. PCC 73106	Gloeocapsa	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000332035	4025114.0	41.11	4099.0	90.3288950325382	1.0
taxid102235	1.9339079605813718	1.9339079605813718	3.7870934826479834	11.749556524425829	sphere/spheroid	Cyanobacterium stanieri	Cyanobacterium	Geminocystaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000317655	3163381.0	38.66	2886.0	87.13395572648379	3.0
taxid103690	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Nostoc sp. PCC 7120 = FACHB-418	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria	species	G000009705	7211789.0	41.27	6159.0	82.71693750330189	4.0
taxid110103	5.916079783099617	5.916079783099617	108.41782457704832	109.95574287564276	sphere/spheroid		Anabaenopsis	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria	family	N6336	4491831.157197903	39.428626474757145	4246.228626474757	83.38693734163034	2.3000550461857143
taxid111781	1.5297058540778357	1.5297058540778357	1.8742279425964488	7.351326809400117	sphere/spheroid	Leptolyngbya sp. PCC 7376	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000316605	5125950.0	43.87	4720.0	85.87615954115823	2.0
taxid118163	4.898979485566356	4.898979485566356	61.56239184776946	75.39822368615499	sphere/spheroid	Pleurocapsa sp. PCC 7327	Pleurocapsa	Hyellaceae	Pleurocapsales		Cyanobacteria	Bacteria	species	G000317025	4986817.0	45.19	4607.0	84.24570221846922	3.0
taxid118173	2.23606797749979	2.23606797749979	5.854012275867273	15.707963267948966	sphere/spheroid	Pseudanabaena sp. PCC 6802	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000332175	5621883.0	47.83	5327.0	86.458149342489	2.0
taxid118322	15.491933384829665	15.491933384829665	1946.773764467333	753.9822368615503	sphere/spheroid	Lyngbya aestuarii	Lyngbya	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000478195	6867625.0	41.16	5949.0	84.1482608616516	1.0
taxid118323	4.4721359549995805	4.4721359549995805	46.83209820693819	62.83185307179586	sphere/spheroid	Oscillatoria acuminata	Oscillatoria	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000317105	7804270.0	47.61	6006.0	81.04348004361714	3.0
taxid118562	8.48528137423857	8.48528137423857	319.8875715474024	226.19467105846505	sphere/spheroid	Arthrospira platensis	Arthrospira	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	N5454	6603697.671612188	44.261612187366666	6258.338278854033	81.86390522541642	2.0049455207
taxid118675	6.299999999999999	6.299999999999999	130.92430304202784	124.68981242097891	sphere/spheroid	Chroococcidiopsis sp. PCC 6712	Chroococcidiopsis	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria	genus	G000317125	6689401.0	44.47	5973.0	84.39715304853155	3.0
taxid137816	7.483314773547884	7.483314773547884	219.4222493593946	175.92918860102844	sphere/spheroid	Nodularia sphaerocarpa	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria	genus	G000340565	5462271.0	41.23	4771.0	81.43805021757434	6.0
taxid147322	8.944271909999163	8.944271909999163	374.6567856555056	251.32741228718356	sphere/spheroid	Limnospira indica	Limnospira	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	N5892	6197258.503020584	44.68302058375	5767.00302058375	82.26408603621596	1.5030205837500001
taxid167375	1.0201932615512852	1.0201932615512852	0.5559631082476486	3.26975169823566	sphere/spheroid		Cyanobium	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria	genus	N1518	2838809.431325704	68.52465903723333	3008.0979923705668	89.0839713856243	2.764659037233333
taxid171392	4.999999999999999	4.999999999999999	65.44984694978734	78.53981633974483	sphere/spheroid	Chroococcidiopsis cubana	Chroococcidiopsis	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria	genus	G000317125	6689401.0	44.47	5973.0	84.39715304853155	3.0
taxid171393	4.999999999999999	4.999999999999999	65.44984694978734	78.53981633974483	sphere/spheroid	Myxosarcina sp. PCC 7312	Myxosarcina	Hyellaceae	Pleurocapsales		Cyanobacteria	Bacteria	genus	G000756305	7069859.0	40.1	6515.0	84.92511661123652	2.0
taxid179406	12.247448713915894	12.247448713915894	961.912372621398	471.2388980384688	sphere/spheroid	Xenococcus sp. PCC 7307	Xenococcus	Xenococcaceae	Pleurocapsales		Cyanobacteria	Bacteria	genus	G000332055	5929641.0	39.68	5361.0	86.24307947142162	1.0
taxid180281	0.8	0.8	0.26808257310632905	2.010619298297468	sphere/spheroid	Cyanobium sp. PCC 7001	Cyanobium	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000155635	2834252.0	68.74	2825.0	90.056141796848	2.0
taxid195253	1.3964240043768943	1.3964240043768943	1.42577350287024	6.126105674500098	sphere/spheroid	Synechococcus sp. PCC 6312	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000316685	3720499.0	48.5	3706.0	86.88060391899046	1.0
taxid217161	6.2449979983983965	6.2449979983983965	127.52505891743387	122.52211349000187	sphere/spheroid		Chamaesiphon	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria	genus	G000317145	6761765.0	45.67	6357.0	83.00891852940762	3.0
taxid217162	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Chamaesiphon subglobosus	Chamaesiphon	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria	genus	G000317145	6761765.0	45.67	6357.0	83.00891852940762	3.0
taxid270636	2.0	2.0	4.188790204786391	12.56637061435917	sphere/spheroid	Spirulina major	Spirulina	Spirulinaceae	Spirulinales		Cyanobacteria	Bacteria	species	G001890765	5050153.0	53.48	4470.0	86.04951176726725	2.0
taxid272129	4.4721359549995805	4.4721359549995805	46.83209820693819	62.83185307179586	sphere/spheroid	Kamptonema sp. PCC 6506	Kamptonema	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000180455	6676705.0	43.4	5664.0	84.31050945039506	1.0
taxid272131	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Nostoc punctiforme	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria	species	G000020025	9059191.0	41.35	7754.0	81.54794396100048	4.0
taxid272136	2.0346989949375804	2.0346989949375804	4.410614836186082	13.006193585861745	sphere/spheroid	Leptolyngbya sp. PCC 6402	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	family	N2346	6146157.812902652	49.15290265138889	5819.590680429167	86.47524979430264	1.8129026513888888
taxid292566	5.656854249492381	5.656854249492381	94.78150268071181	100.53096491487341	sphere/spheroid	Dactylococcopsis salina	Dactylococcopsis	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000317615	3781008.0	42.44	3600.0	83.42767325538587	3.0
taxid293762	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Symploca atlantica	Symploca	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	family	N3620	10100908.465403106	42.450903105505	5536.465403105505	82.33055608556009	1.9154031055049998
taxid331992	4.4721359549995805	4.4721359549995805	46.83209820693819	62.83185307179586	sphere/spheroid	Kamptonema formosum	Kamptonema	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000332155	6894060.0	43.43	5762.0	83.81637235533198	1.0
taxid372787	6.324555320336758	6.324555320336758	132.4611768772814	125.66370614359177	sphere/spheroid	Fischerella thermalis	Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Bacteria	genus	N6332	7041260.761226456	41.30922645583	6035.46122645583	80.75545498701885	1.8612264558300002
taxid374982	1.3416407864998738	1.3416407864998738	1.2644666515873306	5.6548667764616285	sphere/spheroid	Synechococcus sp. PCC 73109	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G001521855	3298676.0	49.34	3144.0	88.08133930098015	2.0
taxid380547	27.386127875258303	27.386127875258303	10754.507267897774	2356.1944901923443	sphere/spheroid	Chroococcus turgidus	Chroococcus	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	family	N5450	4288816.727197257	34.25053059066667	3847.0605305906665	83.54650078797727	2.393863924
taxid395961	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Cyanothece sp. PCC 7425	Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000022045	5786110.0	50.65	5440.0	86.96936283617146	2.0
taxid482564	7.483314773547884	7.483314773547884	219.4222493593946	175.92918860102844	sphere/spheroid	Oscillatoria nigro-viridis	Oscillatoria	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000317475	8272254.0	45.78	7022.0	81.14660163964984	2.0
taxid669359	4.090623489235048	4.090623489235048	35.83992942722274	52.56889985823389	sphere/spheroid	Geminocystis herdmanii	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000332235	4263418.0	34.28	4122.0	84.14628825979531	1.0
taxid927669	2.23606797749979	2.23606797749979	5.854012275867273	15.707963267948966	sphere/spheroid	Pseudanabaena biceps	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000332215	5476421.0	43.18	4838.0	82.27754951637209	1.0
taxid927677	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Synechocystis sp. PCC 7509	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000332075	4908825.0	41.67	4817.0	86.67516157125178	2.0
taxid1112103	1.5297058540778357	1.5297058540778357	1.8742279425964488	7.351326809400117	sphere/spheroid	Pseudanabaena galeata	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	genus	N911	4756803.312002499	44.39533583206667	4371.145335832066	83.92458678660496	1.4786691653999997
taxid1173025	1.7320508075688772	1.7320508075688772	2.7206990463513265	9.424777960769378	sphere/spheroid	Geitlerinema sp. PCC 7407	Geitlerinema	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000317045	4681111.0	58.46	3838.0	83.72653414969223	3.0
taxid1173026	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Gloeocapsa sp. PCC 7428	Gloeocapsa	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000317555	5882710.0	43.36	5250.0	84.24362241211959	2.0
taxid1173032	2.7386127875258306	2.7386127875258306	10.754507267897766	23.56194490192345	sphere/spheroid	Chamaesiphon minutus	Chamaesiphon	Chamaesiphonaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000317145	6761765.0	45.67	6357.0	83.00891852940762	3.0
taxid1173263	1.8973665961010275	1.8973665961010275	3.576451775686596	11.309733552923255	sphere/spheroid	Synechococcus sp. PCC 7502	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria	species	G000317085	3583735.0	40.62	3673.0	87.9304412854187	2.0
taxid1173264	1.019803902718557	1.019803902718557	0.5553267978063552	3.267256359733385	sphere/spheroid	Leptolyngbya sp. PCC 6406	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000332095	5776957.0	55.18	5194.0	83.3335266300234	2.0
taxid1463538	1.5	1.5	1.7671458676442586	7.0685834705770345	sphere/spheroid	Pseudanabaena tenuis	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	genus	N911	4756803.312002499	44.39533583206667	4371.145335832066	83.92458678660496	1.4786691653999997
taxid2026365	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Gloeothece tepidariorum	Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	genus	N6751	7198058.550599968	39.25559996775	6455.05059996775	83.98162412443259	3.05059996775
taxid2512018	3.464101615137755	3.464101615137755	21.765592370810605	37.69911184307751	sphere/spheroid	Cyanothece sp. PCC 8303	Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	G000022045	5786110.0	50.65	5440.0	86.96936283617146	2.0
taxid2546356	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Gloeothece citriformis	Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000021825	6554169.0	38.51	5914.0	82.84981665867939	3.0
taxid2546359	5.47722557505166	5.47722557505166	86.03605814318216	94.24777960769384	sphere/spheroid	Gloeothece verrucosa	Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000147335	7841948.0	39.9	6996.0	85.01223165468579	3.0
taxid2546366	3.0000000000000004	3.0000000000000004	14.137166941154067	28.274333882308134	sphere/spheroid	Rippkaea orientalis	Rippkaea	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	species	G000021805	4787694.0	39.76	4540.0	86.06847054135038	2.0
taxid2732530	2.449489742783178	2.449489742783178	7.695298980971184	18.849555921538755	sphere/spheroid	Synechocystis sp. PCC 7338	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria	genus	N5451	3685716.768068356	47.63931835615	3429.7680683561503	87.13942949874419	2.0180683561499997
taxid2862350	2.23606797749979	2.23606797749979	5.854012275867273	15.707963267948966	sphere/spheroid	Baaleninema simplex	Baaleninema	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000332355	6152351.0	51.59	5314.0	82.1300182645626	1.0
taxid2886352	3.7416573867739413	3.7416573867739413	27.42778116992432	43.982297150257104	sphere/spheroid	Allocoleopsis franciscana	Allocoleopsis	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria	species	G000317515	7966510.0	46.21	6718.0	83.58630065110067	4.0
