taxid	length	width	volume	surface	family	order	class	phylum	superkingdom
2004	1.4404056360236819	0.7756451401163524	0.5497603057267776	3.5099243846070207	Streptosporangiaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
2012	1.374327325239069	0.7305506138422769	0.4587743643029618	3.1542082563338996	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
2049	1.5302900368222225	0.5715940869589309	0.33664153520054024	2.74796597387081	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
2062	0.8801576558777033	0.6261839017961628	0.20511291366220658	1.7314591191648965	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria
2070	1.4824455255468103	0.5192549035925386	0.27297374476395714	2.4182946928784332	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria
2092	1.0	0.3499999999999999	0.08498662626429886	1.0995574287564276	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
2159	3.7470171859448733	0.4195087760643951	0.49427149362742967	4.938290206482548	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2194	1.427565166821445	1.0518390081864044	0.9025561461457863	4.71731728848638	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2206	1.1771323825530848	1.1771323825530848	0.8540327868377181	4.353118474162124	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2232	2.2	0.4	0.2597049926967563	2.7646015351590183	Archaeoglobaceae	Archaeoglobales	Archaeoglobi	Euryarchaeota	Archaea
2236	1.8179672400672298	0.9017980398660813	0.9251152077681374	5.150450440885059	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2259	1.15	1.15	0.7963282878380625	4.1547562843725006	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea
2272	1.15425545810435	1.15425545810435	0.80520123608389	4.185561681846148	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2307	0.8	0.8	0.26808257310632905	2.010619298297468	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
28056	1.0835873995636014	0.5961401575554758	0.24370301960088772	2.029374490517689	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria
28256	1.8264736788681275	0.711233910434613	0.6231622749383108	4.081085989824413	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
31953	1.830160578281278	0.6512423520594303	0.528578344527261	3.7443954189916715	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
31957	1.1382205792879334	0.6362772645483354	0.28268655015460076	2.275216410412664	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
31977	0.7277645464270726	0.5709367862549524	0.1357748890196546	1.305355470635473	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
31979	3.6121366189615043	0.6673201125693298	1.1718579643505278	7.57265645776834	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
31989	1.586758975527929	0.6759013459344299	0.4792693376420535	3.3693346445847165	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
31993	1.5519773320075427	0.793493184084068	0.6330242775567924	3.8688193117882266	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
32011	1.3908836687549284	0.37264579443367557	0.13624625042781172	1.6283093055072049	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
32033	1.7325081204143915	0.4760296883796844	0.27700425925004746	2.590950945833781	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
33958	2.6259503875802688	0.7494736977049847	1.0225798610763261	6.1829080163512735	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
41294	2.744485103070817	0.7860536338501567	1.1846880553734074	6.777397064792436	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
41295	3.038918018182131	0.6847573630240207	1.0130903037329684	6.537407661209317	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
41297	1.373904370360238	0.5456707735245722	0.2752396211780696	2.3552503175801096	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
45401	2.371222635054651	0.9210425122388259	1.368495468213491	6.861228468434295	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
45404	2.038853074497332	0.734135169260655	0.7451721243203682	4.7023162393374855	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
49546	2.2729967791370207	0.4535697371642367	0.337335618981999	3.2388643785102613	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
53434	9.219544457292889	0.648074069840786	2.8861183306216525	18.770851795240674	Halobacteroidaceae	Halanaerobiales	Clostridia	Firmicutes	Bacteria
64898	2.5337809100134665	0.411372263514311	0.3185009449407923	3.2745674370910227	Aquificaceae	Aquificales	Aquificae	Aquificae	Bacteria
68298	3.9493111299336845	0.490909125335733	0.7135050010636712	6.09077178129175	Syntrophomonadaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
69277	1.7031184206091567	0.5636271753848469	0.37330872277656363	3.0156896358524814	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
69657	1.6049261846250231	0.5698375301958938	0.353761965871726	2.873134680665831	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
72275	1.7781983335031386	0.6829649119871051	0.558655249184459	3.8152979880598843	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
72276	3.3480908371877938	0.5155756920464334	0.6482333287446834	5.4229991757803	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
72293	4.05118519672993	0.6653782476331052	1.3229639473891375	8.468384502141806	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
72294	1.847842922788126	0.38545729704842313	0.19936797155668182	2.2376450412121693	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
75682	1.8716401226312842	0.6935606645720546	0.6124218182195107	4.07808875449869	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
75787	1.5183055215572376	0.3921179863229191	0.1668060093492577	1.8703625918556557	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
76892	1.9050450383804478	0.5579978337517342	0.4152297062698879	3.3395475627860374	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
80864	1.6396170604226727	0.6121397138889739	0.41491086954989087	3.1531371214625055	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
81852	1.0592640828253197	1.0124956546943482	0.5789930022220549	3.369359003870755	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
82115	1.8040434809452863	0.5643372073587295	0.3995438330822951	3.1984204832474	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
83676	0.9333704237308169	0.4881560152060619	0.1430519648979456	1.431405075796327	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
83763	3.1	0.95	1.9728874615309155	9.25199036482194	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
83778	1.2434240239077134	0.9934256065179793	0.6929641857448227	3.880650016620342	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria
84107	1.6507226655885423	0.5946035575013605	0.4031482705080664	3.083553518159808	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
84566	1.6784267288084809	0.5333380810231241	0.33002152681181945	2.8122560106844063	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
84642	1.9519615753447996	0.7229024597501916	0.6980315342919401	4.433031726007607	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
84994	1.224744871391589	0.3741657386773941	0.12095384158203351	1.4396586137792404	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
84997	1.7507820337135667	0.7258168354521544	0.6194141116644308	3.9921696762592678	Rubrobacteraceae	Rubrobacterales	Rubrobacteria	Actinobacteria	Bacteria
85002	2.1213203435596424	1.224744871391589	2.018165466403381	8.162097139053978	Sphaerobacteraceae	Sphaerobacterales	Thermomicrobia	Chloroflexi	Bacteria
85015	1.476148571869375	0.5268987967353888	0.2768826676746711	2.4434707813993213	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
85016	1.8461608643898608	0.7774639639761238	0.7379048463920898	4.509201900620137	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85017	1.0464491461164132	0.6366223461018188	0.25920234610074433	2.0929067534277563	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85019	1.346584097964047	0.6021224257222831	0.3198375881259032	2.547229975248106	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85020	0.9536289436588499	0.7750012615284745	0.3249546790031722	2.321836884258578	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85021	1.2042186178082233	0.6460408762662291	0.31281469572280757	2.4440788201461414	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85022	1.5060741165170959	0.5623413251903491	0.32557937746447724	2.66070188604854	Jonesiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85023	1.1940221781998552	0.4734845173821988	0.17924628549032479	1.7761025947594014	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85025	1.2943054290710738	0.6598455728381599	0.36024508167717273	2.6830511534279617	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85026	1.1546851237425872	0.5447096695701917	0.21980278923816246	1.9759617263294087	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85028	3.6058179286681544	0.9740037464252967	2.4443467161333525	11.033525265446595	Tsukamurellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85029	1.4832396974191326	1.095445115010332	1.0537762485046795	5.104483873897133	Dietziaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85030	1.3546227777179063	0.9185993571014509	0.6715739112980394	3.909258451395271	Geodermatophilaceae	Geodermatophilales	Actinomycetia	Actinobacteria	Bacteria
85031	1.2353356810731357	0.8188237133085804	0.49351000039029247	3.177790553997562	Nakamurellaceae	Nakamurellales	Actinomycetia	Actinobacteria	Bacteria
85033	1.3677823998673806	0.3080070288241023	0.09199367485261173	1.3235108658164738	Sporichthyaceae	Sporichthyales	Actinomycetia	Actinobacteria	Bacteria
89373	3.324469106471765	0.704061906614308	1.1782537635051373	7.3533124768591245	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
89374	3.8720147370667273	0.6971768444093576	1.3891335459157963	8.48066344485462	Saprospiraceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
90627	1.43	0.29	0.08806931405563384	1.3028184734436872	Gallionellaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
90964	1.1631924114032792	1.1631924114032792	0.8240495052079784	4.2506269665936465	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
117942	1.736848756754007	0.5425826830234937	0.3582048587077918	2.9605868348728577	Desulfurellaceae	Desulfurellales	Deltaproteobacteria	Proteobacteria	Bacteria
118882	1.1031362714339747	0.6112937691443083	0.2625645678245183	2.118502624374387	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
118883	1.197911219236287	1.197911219236287	0.900062192755325	4.508158092028629	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
119043	1.5	0.55	0.31281754349650864	2.59181393921158	Rhodobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
119045	2.630359227341726	0.9808701585876091	1.7226372786445499	8.105437450897632	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
119060	1.5048690119862038	0.5932697876912727	0.3587159778534885	2.8047929329117216	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
125316	1.839079046530832	0.6850281724569222	0.5861035126779779	3.9578442672729928	Beutenbergiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
128827	2.1213203435596424	0.5	0.38379535197745307	3.3321622036187737	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
134623	0.5477225575051661	0.5477225575051661	0.08603605814318215	0.9424777960769378	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
135616	1.3901721499195567	0.43418738812671565	0.1831360325117017	1.8962502926206954	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
135617	3.319753076471335	1.1408931284238593	3.0015139287835297	11.898730254401325	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
135620	1.757954360883358	0.5174320549089871	0.3280197062052843	2.857661596042541	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
135621	1.8807026964251672	0.6188166603759574	0.49753351798861706	3.6562174543642714	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
143067	3.872983346207418	0.8944271909999159	2.2461388127564144	10.882796185405308	Methanotrichaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
145357	0.9906452641167174	0.5944366345689597	0.2115497445867502	1.8500080029346166	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
145358	1.24871525849081	0.6428031833127326	0.32967323148391403	2.521687757902724	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
145360	22.6	0.5	4.404774699720688	35.49999698556466	Sanguibacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
171550	1.6575023927970651	0.299379516552391	0.10886546270447102	1.5589282223974033	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
171551	2.958039891549808	0.7984359711335656	1.3469899605787417	7.419830661802637	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
171552	1.8798144176925207	0.6458387217859675	0.5349253661999855	3.814072365997389	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
183710	1.885871960060004	1.2894573752553757	1.842920946230139	7.639572671904387	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria
186803	3.151367119425376	0.6127749451222627	0.8475166417925886	6.066663014515958	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186804	3.5332626958335447	0.9544391821475732	2.2453758616821577	10.594343764041176	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186806	1.8165902124584952	0.6324555320336759	0.5044680581656323	3.6094151616900434	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186807	3.552259981998932	0.829994189220307	1.7418612401850004	9.262530859492623	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186814	2.72728920650042	0.5145652919059597	0.5253362865753295	4.4088117509632205	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
186817	2.8330839512188506	0.6714681551150415	0.909165284749566	5.976332299376211	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186818	2.345525749185265	0.743782891723062	0.8980880467016018	5.48070292523876	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186820	2.143873615144456	0.4486046343663661	0.313017010356885	3.021431884444416	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186821	3.981987511408119	0.6339980531966842	1.1574968632542777	7.931177885655055	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186822	2.7895800277743494	0.6522894241838264	0.8520698708983385	5.716484561151819	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186823	3.3022002571362403	0.6879309031374323	1.131579693024874	7.136710808663774	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186828	2.482535872441715	0.7435897273285091	0.9280452688020291	5.799342881252242	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
188709	3.741657386773941	0.8366600265340756	1.903757629824476	9.834740623457016	Thermotogaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria
188711	1.4217842556092037	0.5240921009721671	0.2660863837585448	2.340944877914135	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria
188786	3.061388897676031	0.42156396638791416	0.40536802132159144	4.054449146499528	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria
189770	3.741657386773941	0.12247448713915889	0.043599406408210535	1.4396586137792406	Chrysiogenaceae	Chrysiogenales	Chrysiogenetes	Chrysiogenetes	Bacteria
189773	1.2	0.7	0.3720169300625912	2.638937829015426	Herpetosiphonaceae	Herpetosiphonales	Chloroflexia	Chloroflexi	Bacteria
191394	2.308667154536208	0.40453913208906467	0.2781350157885499	2.9340785426920473	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria
194924	2.5299806847614974	0.5764718944008528	0.6059802943110388	4.5818958865132995	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
196137	14.811283188326497	0.4949232003839765	2.8176909567125668	23.029280570718345	Methanospirillaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
200667	10.84474919951931	0.5157106983369333	2.2167634167058017	17.57015231296891	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
203488	10.000000000000002	0.4898979485566356	1.8541743962299917	15.39059796194237	Dictyoglomaceae	Dictyoglomales	Dictyoglomia	Dictyoglomi	Bacteria
203492	0.7071067811865476	0.5	0.10611516834255527	1.1107207345395915	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
203557	1.5326699275273332	0.7048136493083981	0.49732219481930384	3.3936950490505597	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
204434	1.7797854404913802	0.6518287654614523	0.5140642312448986	3.6446098497610535	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria
206349	2.280350850198276	0.3741657386773941	0.23699366986663353	2.680498461852394	Hydrogenophilaceae	Hydrogenophilales	Hydrogenophilalia	Proteobacteria	Bacteria
213117	2.2102413257933464	0.6869875854386805	0.7300824851953029	4.770220522672792	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
213119	2.9978032272472954	0.9302148135739845	1.7996840884495473	8.760648321664775	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
213121	2.085918983714929	1.124788423639141	1.6996541049012845	7.370859741933931	Desulfobulbaceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
213421	2.7682294565182874	0.6640575031299666	0.8818547249340883	5.775075235724703	Desulfuromonadaceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
213422	2.12820858418366	0.47926446521120714	0.35331073787381817	3.204345178169406	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
213465	2.0	1.1989578808281798	1.8063177688273342	7.533274540746791	Syntrophobacteraceae	Syntrophobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
213483	0.95	0.5	0.15380714033200027	1.4922565104551515	Bdellovibrionaceae	Bdellovibrionales	Oligoflexia	Proteobacteria	Bacteria
216572	2.964498961600949	0.4598498813597331	0.4540261523602799	4.2826960611463045	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
224027	1.8156700003104285	0.4278085606107745	0.239332356634348	2.440260900123195	Hydrogenothermaceae	Aquificales	Aquificae	Aquificae	Bacteria
224372	1.799020670514869	0.5025069709423986	0.3203692064194372	2.840063934681603	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
224379	2.1822472719434427	0.6111844014096918	0.5769499655266476	4.190116457333599	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
224380	1.6207359770526288	0.5957892135528948	0.394290399401222	3.0335753146778646	Desulfonatronaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
224463	2.9871866611893156	0.9137505773531601	1.730642486664534	8.575113921367084	Nannocystaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
224467	1.215181779429502	0.48238643963637307	0.19030853059138814	1.8415614391301938	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria
225058	1.5	1.5	1.7671458676442586	7.0685834705770345	Acidithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria
225059	1.2409673645990855	0.7071067811865476	0.3947666832845142	2.7567363654943153	Thermithiobacillaceae	Acidithiobacillales	Acidithiobacillia	Proteobacteria	Bacteria
255472	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	Caldisphaeraceae	Acidilobales	Thermoprotei	Crenarchaeota	Archaea
255474	1.4295196269765478	0.6563046383179032	0.4050166959725954	2.947443364072816	Parvularculaceae	Parvularculales	Alphaproteobacteria	Proteobacteria	Bacteria
255475	1.5359541462776165	0.9159578464222125	0.8058643000097551	4.419810106731632	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
255526	1.0721306583576133	0.46523565655891885	0.15484423437487224	1.5670057148961725	Halothiobacillaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
255527	2.3058723144884343	0.53255938167022	0.4661049326709655	3.857919553605665	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
267888	1.7457584847915713	0.5808980841835906	0.409445353048854	3.185913486448016	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267889	1.6960065108378954	0.5591539517242998	0.3682469415781111	2.9792626112077145	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267890	2.1229972082093256	0.6643427515784072	0.6524794822591237	4.430895388780677	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267891	2.8165054041321835	0.9966554934125964	1.902130311836552	8.818719446350489	Moritellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267892	1.6803950694858947	0.6048878635991253	0.41721435687902547	3.1932736861240074	Ferrimonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267893	1.9358137356458391	0.5042932993653286	0.34964297989872334	3.0668789694514813	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
267894	2.2789781596946512	0.8604077470097036	1.142844195191638	6.160193412073317	Psychromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
292628	100.00000000000004	0.30476168981692764	7.28704525964258	95.74370858244701	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria
316606	1.2459935794377113	0.4	0.1397606658987681	1.5657617102326256	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
320583	1.2863241690866736	0.6708203932499369	0.3748801479939576	2.7108566915681354	Conexibacteraceae	Solirubrobacterales	Thermoleophilia	Actinobacteria	Bacteria
335928	1.3756227353937618	0.7335107909132921	0.4724131684270404	3.1699741806145876	Xanthobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
