taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom
1218	0.5916079783099616	0.5916079783099616	0.1084178245770483	1.0995574287564276	sphere		Prochlorococcus	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria
1245	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.884955592153876	coccus-shaped	Leuconostoc mesenteroides	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1272	1.161895003862225	1.161895003862225	0.8212951818846564	4.241150082346222	sphere	Kocuria varians	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1274	1.2000000000000002	1.2000000000000002	0.9047786842338608	4.523893421169302	sphere	Dermacoccus nishinomiyaensis	Dermacoccus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1275	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	sphere	Kocuria rosea	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1276	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	sphere	Kytococcus sedentarius	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1280	1.0	1.0	0.5235987755982988	3.1415926535897927	sphere	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1282	0.8660254037844386	0.8660254037844386	0.34008738079391576	2.3561944901923444	sphere	Staphylococcus epidermidis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1309	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	sphere	Streptococcus mutans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1311	0.4472135954999579	0.4472135954999579	0.04683209820693818	0.6283185307179586	sphere	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1313	0.7905694150420949	0.7905694150420949	0.2587132360884402	1.9634954084936207	sphere	Streptococcus pneumoniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1314	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.884955592153876	sphere	Streptococcus pyogenes	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1328	0.75	0.75	0.22089323345553233	1.7671458676442586	coccus-shaped	Streptococcus anginosus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1381	1.5491933384829668	0.7745966692414834	0.6083668013960418	3.769911184307752	rods	Atopobium minutum	Atopobium	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
1382	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	coccus	Lancefieldella parvula	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
1390	2.32379000772445	0.7937253933193772	1.018901256745978	5.794514144646295	rod-shaped	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1392	5.47722557505166	1.224744871391589	5.971748174427963	21.074444193122183	rod	Bacillus anthracis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1396	3.872983346207418	1.0	2.7800346191810594	12.167336027920836	rod	Bacillus cereus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1411	3.5	0.7	1.2571606602115153	7.696902001294991	rod-shaped	Alkalihalobacillus akibai	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1418	4.5	0.7	1.6420057602762648	9.896016858807847	rod-shaped	Caldalkalibacillus mannanilyticus	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1422	2.6457513110645907	0.7745966692414834	1.1251075720307042	6.438349049606996	rod-shaped	Geobacillus stearothermophilus	Geobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1423	3.464101615137755	1.0	2.4588996585521765	10.882796185405308	rod	Bacillus subtilis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1426	4.58257569495584	0.7745966692414834	2.0378145603896534	11.151547670782112	rod-shaped	Parageobacillus thermoglucosidasius	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1428	3.1622776601683795	0.7071067811865476	1.1492634720128805	7.0248147310407285	rod	Bacillus thuringiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1449	1.307669683062202	0.3872983346207417	0.13884703507623547	1.5910856447342554	rod-shaped	Amphibacillus xylanus	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1452	2.8284271247461903	0.7071067811865476	1.0181606733279591	6.283185307179588	rod-shaped	Bacillus atrophaeus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1454	5.47722557505166	0.9486832980505138	3.648094380462784	16.324194278107957	rod-shaped	Schinkia azotoformans	Schinkia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1473	4.0	0.5916079783099616	1.0453485164679035	7.4343651138547395	rod-shaped	Virgibacillus pantothenticus	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1484	3.75	0.6	1.0037388528219389	7.0685834705770345	rod-shaped	Hydrogenibacillus schlegelii	Hydrogenibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1491	4.898979485566356	1.0392304845413265	3.8616259527184966	15.99437857737011	rod	Clostridium botulinum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1498	3.458323293158117	0.6708203932499369	1.1432431775722416	7.288224124343524	rod-shaped	Hathewaya histolytica	Hathewaya	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1503	5.091168824543142	1.32664991614216	6.426250174911988	21.218940998414027	rod-shaped	Gottschalkia purinilytica	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1521	4.242640687119285	0.7745966692414834	1.8776239618920565	10.32432697718186	rod-shaped	Ruminiclostridium cellulolyticum	Ruminiclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1536	5.21536192416212	0.9797958971132712	3.686040682231236	16.05350772016027	rod-shaped	Hathewaya limosa	Hathewaya	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1556	3.1622776601683795	0.5916079783099616	0.8150675609686346	5.877381679269498	rod-shaped	Gottschalkia acidurici	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1557	4.0	0.8660254037844386	2.1861507997953877	10.882796185405308	curved-shaped	Peptoclostridium litorale	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1565	10.000000000000002	1.0	7.592182246175333	31.41592653589793	rod-shaped	Desulfotomaculum nigrificans	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1575	2.316584370576538	0.28284271247461906	0.139621833306098	2.058462634967768	rods	Leifsonia xyli	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1584	6.250000000000001	0.5	1.1944597068336191	9.817477042468106	rod-shaped	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1590	4.898979485566356	1.0392304845413265	3.8616259527184966	15.99437857737011	rod	Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1639	1.4142135623730951	1.0	0.8489213467404422	4.442882938158366	rod	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1646	1.224744871391589	0.5477225575051661	0.24555568271482825	2.107444419312217	rods	Renibacterium salmoninarum	Renibacterium	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1657	1.7320508075688772	0.5	0.3073624573190221	2.7206990463513265	rods	Actinobaculum suis	Actinobaculum	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
