taxid	length	width	volume	surface	family	order	class	phylum	superkingdom
1300	0.7575389960501921	0.7169027770887086	0.20757578537934454	1.7061418246613995	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1653	1.554945330249253	0.6325920013967795	0.4152673638932217	3.09021497986713	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1762	1.7749404838671636	0.5842495826945138	0.4116294619914014	3.257857459093259	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
2004	1.4404056360236819	0.7756451401163524	0.5497603057267776	3.5099243846070207	Streptosporangiaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
2012	1.374327325239069	0.7305506138422769	0.4587743643029618	3.1542082563339005	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
2049	1.648871074664486	0.5900673517652735	0.3886702603904871	3.056596827997544	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
2062	0.8801576558777033	0.6261839017961628	0.20511291366220658	1.7314591191648965	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria
2070	1.4824455255468103	0.5192549035925386	0.2729737447639572	2.4182946928784337	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria
2092	0.4930099783374665	0.17592971133661725	0.010422296716391563	0.27248636294287765	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
2131	3.4331180826118346	0.14499813255852173	0.05517313920575116	1.5638713481370903	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
2146	3.1622776601683795	0.3	0.2164596525098353	2.9803764797388297	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria
2159	2.8198776383442086	0.487288235015331	0.4773762371736788	4.316841094136027	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2178	1.7320508075688772	0.34641016151377546	0.15235914659567426	1.8849555921538759	Methanothermaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea
2183	1.4142135623730951	1.4142135623730951	1.4809609793861225	6.283185307179588	Methanococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
2194	1.5668200082024082	1.2547654288664118	1.3792405804678272	6.176344703329178	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
2206	1.1600690042697235	1.1600690042697235	0.817429094921494	4.227830026901243	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
2232	2.2	0.4	0.2597049926967563	2.7646015351590183	Archaeoglobaceae	Archaeoglobales	Archaeoglobi	Euryarchaeota	Archaea
2236	1.8743013634856813	0.9017980398660813	0.9580916435311286	5.310049637395724	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
2259	1.15	1.15	0.7963282878380625	4.1547562843725006	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea
2267	5.885661912765424	0.5802531803146307	1.494645367386573	10.729085684655496	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea
2272	1.6561484704723985	1.4017471138503939	1.7498364776572632	7.293211550620844	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
2307	1.0355052539420049	0.5375873648797165	0.17933547560102533	1.7488446477730908	Pyrodictiaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea
28056	1.0835873995636014	0.5961401575554759	0.24370301960088772	2.029374490517689	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria
28256	1.8264736788681275	0.711233910434613	0.6231622749383108	4.081085989824414	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
31953	1.9502402532610352	0.6951645776485121	0.6331056372904547	4.259176358690091	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
31957	1.1053434308146153	0.6841398408198909	0.3049334464220654	2.3757021432007646	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
31977	0.7277645464270726	0.5709367862549524	0.13577488901965465	1.305355470635473	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
31979	3.636144686900697	0.673777241474623	1.2026342496896678	7.6967497494814445	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
31989	1.5880834394628798	0.6748988480490404	0.47840363997539875	3.36714544668715	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
31993	1.5519773320075427	0.793493184084068	0.6330242775567924	3.8688193117882275	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
32011	1.3908836687549284	0.37264579443367557	0.13624625042781174	1.6283093055072049	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
32033	1.722953093011426	0.4785035330883846	0.2780550170096418	2.590051952943429	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
33925	0.41077318228620796	0.3336937523709218	0.024751581777968597	0.43062578487205516	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria
33958	2.6602345510835317	0.7599181786001717	1.0649521947487368	6.3509199131232865	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
41294	2.744485103070817	0.7860536338501567	1.1846880553734076	6.77739706479244	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
41295	3.038918018182131	0.6847573630240207	1.0130903037329684	6.537407661209317	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
41297	1.3724924382335184	0.5444317634094673	0.2738159763701473	2.3474874983373515	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
45401	2.371222635054651	0.9210425122388258	1.368495468213491	6.861228468434295	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
45404	2.0388530744973314	0.734135169260655	0.7451721243203682	4.7023162393374855	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
49546	2.271900868797052	0.45316372767702795	0.3366677057134166	3.2344049346374897	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
53434	9.219544457292889	0.648074069840786	2.8861183306216525	18.770851795240674	Halobacteroidaceae	Halanaerobiales	Clostridia	Firmicutes	Bacteria
64898	2.533780910013467	0.411372263514311	0.3185009449407923	3.2745674370910227	Aquificaceae	Aquificales	Aquificae	Aquificae	Bacteria
68298	3.9493111299336845	0.490909125335733	0.7135050010636712	6.09077178129175	Syntrophomonadaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
69277	1.7031184206091567	0.5636271753848469	0.3733087227765636	3.015689635852482	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
69657	1.6049261846250233	0.5698375301958939	0.353761965871726	2.873134680665831	Hyphomonadaceae	Hyphomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
72275	1.7781983335031384	0.682964911987105	0.558655249184459	3.8152979880598856	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
72276	3.3480908371877933	0.5155756920464333	0.6482333287446835	5.422999175780303	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
72293	4.0511851967299295	0.665378247633105	1.3229639473891375	8.468384502141806	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
72294	1.631329555997922	0.43582339333467124	0.21338655517029484	2.233583101253868	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
75682	1.8716401226312844	0.6935606645720545	0.6124218182195107	4.07808875449869	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
75787	1.5183055215572379	0.3921179863229191	0.1668060093492577	1.8703625918556557	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
76892	1.9050450383804478	0.5579978337517342	0.4152297062698879	3.339547562786037	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
80864	1.639617060422673	0.6121397138889739	0.41491086954989087	3.1531371214625064	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
81852	1.0592640828253197	1.0124956546943482	0.5789930022220547	3.369359003870755	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
82115	1.7935943475571197	0.5699768275401915	0.4042350603703059	3.2116728398575436	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
83676	0.9333704237308169	0.4881560152060619	0.1430519648979456	1.431405075796327	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
83763	3.1	0.95	1.9728874615309155	9.25199036482194	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
83778	1.239665540532398	1.0358989814322275	0.7399386858598059	4.034333605374324	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria
84107	1.6507226655885423	0.5946035575013605	0.4031482705080664	3.083553518159808	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
84566	1.6784267288084809	0.5333380810231241	0.3300215268118194	2.8122560106844063	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
84642	1.9519615753447996	0.7229024597501916	0.6980315342919402	4.433031726007608	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
84994	0.7208434242404262	0.39842826037302553	0.06954461756042477	0.9022792064825073	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
84997	1.8100124406342848	0.7647271805608441	0.7100053045406407	4.348484827477516	Rubrobacteraceae	Rubrobacterales	Rubrobacteria	Actinobacteria	Bacteria
85002	2.1213203435596424	1.224744871391589	2.018165466403381	8.162097139053978	Sphaerobacteraceae	Sphaerobacterales	Thermomicrobia	Chloroflexi	Bacteria
85015	1.4689056786354793	0.5441479120665044	0.29012323108115795	2.5110811594165012	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
85016	1.8347895697102965	0.598439850351298	0.45230077514017814	3.4495039054161376	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85017	0.9823297926144497	0.6029062680706443	0.21778050056596296	1.8606170118694454	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85018	2.449489742783178	2.449489742783178	7.6952989809711845	18.849555921538755	Dermatophilaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85019	1.3567598397129186	0.6350058081146843	0.35342382678767187	2.706640339587179	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85020	1.0279672663129016	0.7923651672009738	0.3681189508070994	2.5589071851159746	Dermabacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85021	1.3173245189296072	0.7274776170341748	0.4273702974315089	3.010663958260691	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85022	1.7711531053497365	0.49660971338974735	0.3071510371015344	2.763256418335788	Jonesiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85023	1.2360739849764482	0.44947431619462186	0.16886926638117528	1.7454170708429046	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
85025	1.2788170723783143	0.6024559664061699	0.3001548121748148	2.420380291774988	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85026	1.1414719010058842	0.5070456378343473	0.19156114976632757	1.818285806496533	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85028	2.907208572864863	0.8434326653017492	1.4650404990087504	7.703294121954202	Tsukamurellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85029	1.4832396974191326	1.095445115010332	1.0537762485046795	5.1044838738971325	Dietziaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
85030	1.4581343067485213	1.0666142563460326	0.9569749454511077	4.886014876544574	Geodermatophilaceae	Geodermatophilales	Actinomycetia	Actinobacteria	Bacteria
85031	1.2765575633606778	0.9061739875158198	0.6112775980078948	3.6341417835074807	Nakamurellaceae	Nakamurellales	Actinomycetia	Actinobacteria	Bacteria
85032	10.000000000000002	0.4	1.2398819006167718	12.566370614359172	Acidothermaceae	Acidothermales	Actinomycetia	Actinobacteria	Bacteria
85033	3.0926777901782696	0.4188568541790524	0.39584531523228106	4.069585477579361	Sporichthyaceae	Sporichthyales	Actinomycetia	Actinobacteria	Bacteria
88404	0.4349118552081964	0.4349118552081964	0.04307272625117953	0.5942269782077136	Methanocorpusculaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
89373	3.324469106471765	0.704061906614308	1.1782537635051376	7.353312476859123	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
89374	3.8720147370667273	0.6971768444093576	1.3891335459157963	8.48066344485462	Saprospiraceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
90627	1.43	0.29	0.08806931405563384	1.3028184734436872	Gallionellaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
90964	1.1207373686511946	1.1207373686511946	0.7370724536499749	3.9460045195264977	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
92712	1.3273374412771695	1.3273374412771695	1.224454516514479	5.53493548107693	Simkaniaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
92713	0.5536458913036575	0.5536458913036575	0.08885765876316731	0.9629728332736603	Parachlamydiaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
92714	0.31622776601683805	0.31622776601683805	0.016557647109660175	0.31415926535897937	Waddliaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
114378	10.000000000000002	0.229128784747792	0.4091847825660182	7.198293068896202	Thermofilaceae	Thermofilales	Thermoprotei	Crenarchaeota	Archaea
117942	1.736848756754007	0.5425826830234938	0.3582048587077918	2.9605868348728586	Desulfurellaceae	Desulfurellales	Deltaproteobacteria	Proteobacteria	Bacteria
118882	1.1031362714339747	0.6112937691443083	0.2625645678245183	2.118502624374387	Brucellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
118883	1.0996977297284893	1.0996977297284893	0.696335614089318	3.7992382557409146	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea
119043	1.5	0.55	0.31281754349650864	2.59181393921158	Rhodobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
119045	2.630359227341726	0.9808701585876091	1.7226372786445499	8.105437450897632	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
119060	1.5215672256253752	0.5913368273371685	0.36096678092252316	2.8266754343344846	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
125316	1.819158369939587	0.6714888774440818	0.5595534158191444	3.837595578223495	Beutenbergiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
128827	2.1213203435596424	0.5	0.38379535197745307	3.3321622036187737	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
134623	0.6251506518108881	0.6251506518108881	0.12792419340073338	1.2277763098879202	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
135616	1.3901721499195567	0.4341873881267156	0.18313603251170163	1.8962502926206954	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
135617	18.267511960055092	3.729932372882214	172.5232797843026	214.05739246339573	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
135620	1.757954360883358	0.5174320549089871	0.32801970620528437	2.857661596042542	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
135621	1.8754032165085184	0.6183832236035013	0.4952145823766331	3.6433611927192753	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
143067	3.5953592505049206	0.9002930206639068	2.096308561424003	10.168948501147199	Methanotrichaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
143786	4.69041575982343	0.28284271247461906	0.28878366994931715	4.1677936304377265	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes	Bacteria
145357	1.0594841062857296	0.7383945592898754	0.33569399459035226	2.4577222816251845	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
145358	1.271115670297648	0.6516183444992277	0.34604132320965814	2.602125553424166	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
145360	22.6	0.5	4.404774699720688	35.49999698556466	Sanguibacteraceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
171550	1.6575023927970651	0.299379516552391	0.10886546270447102	1.5589282223974033	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
171551	2.958039891549808	0.7984359711335656	1.3469899605787417	7.419830661802637	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
171552	1.879814417692521	0.6458387217859676	0.5349253661999855	3.814072365997389	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
183710	1.8858719600600038	1.2894573752553757	1.842920946230139	7.63957267190439	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria
186333	0.8714947155090512	0.8714947155090512	0.34657154017254344	2.3860491682048117	Anaeroplasmataceae	Anaeroplasmatales	Mollicutes	Tenericutes	Bacteria
186803	3.661771977530224	0.7154607516905437	1.3431698442619486	8.230514493195635	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186804	3.533262695833544	0.9544391821475732	2.2453758616821577	10.594343764041176	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186806	1.8165902124584952	0.6324555320336759	0.5044680581656323	3.6094151616900434	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186807	3.552259981998931	0.829994189220307	1.7418612401850007	9.262530859492623	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
186814	2.72728920650042	0.5145652919059596	0.5253362865753296	4.4088117509632205	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
186817	2.857587850536571	0.6746847819256704	0.926179077697221	6.0568996423174575	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186818	2.345525749185265	0.743782891723062	0.8980880467016018	5.48070292523876	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186820	1.8662555784086243	0.5860155908898665	0.4365169488160209	3.435818091120074	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186821	3.98198751140812	0.6339980531966841	1.1574968632542777	7.931177885655051	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186822	2.779059533917658	0.6537949556725701	0.8523534629973051	5.70806997725493	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186823	3.302200257136241	0.6879309031374323	1.131579693024874	7.136710808663774	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
186828	2.482535872441715	0.743589727328509	0.9280452688020291	5.799342881252241	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
188709	3.741657386773941	0.8366600265340756	1.903757629824476	9.834740623457016	Thermotogaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria
188711	1.4217842556092037	0.5240921009721671	0.2660863837585448	2.340944877914135	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria
188786	3.06138889767603	0.42156396638791416	0.40536802132159133	4.054449146499526	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria
189770	3.741657386773941	0.12247448713915889	0.043599406408210535	1.4396586137792406	Chrysiogenaceae	Chrysiogenales	Chrysiogenetes	Chrysiogenetes	Bacteria
189773	1.2	0.7	0.3720169300625912	2.638937829015426	Herpetosiphonaceae	Herpetosiphonales	Chloroflexia	Chloroflexi	Bacteria
191394	2.308667154536208	0.4045391320890646	0.27813501578854993	2.9340785426920473	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria
194924	2.604474253583524	0.5917311249393314	0.6572663302676937	4.841660742697297	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
196117	1.2441105280878795	1.2441105280878795	1.0082669183714503	4.862591685906367	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea
196137	12.35758890759013	0.4784797263319172	2.1926879932589918	18.575784213035746	Methanospirillaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
200667	10.84474919951931	0.5157106983369333	2.2167634167058017	17.57015231296892	Flammeovirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
203488	13.160740129524926	0.41195342878142355	1.7339583919197203	17.032496497858244	Dictyoglomaceae	Dictyoglomales	Dictyoglomia	Dictyoglomi	Bacteria
203492	2.3796316264738326	0.6258256690469871	0.6422554846972085	4.6785683365909625	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
203557	1.880673532068359	0.6914011686789896	0.6021513238043357	4.085012544112185	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria
204431	1.2649110640673518	0.34641016151377546	0.1083322630041479	1.376576930290914	Fibrobacteraceae	Fibrobacterales	Fibrobacteria	Fibrobacteres	Bacteria
204434	1.742391751708568	0.6426590910199163	0.4889728607713823	3.517842039964417	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria
206349	2.280350850198276	0.3741657386773941	0.23699366986663353	2.680498461852394	Hydrogenophilaceae	Hydrogenophilales	Hydrogenophilalia	Proteobacteria	Bacteria
213117	2.210241325793346	0.6869875854386805	0.7300824851953029	4.770220522672792	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
213119	2.997803227247296	0.9302148135739845	1.7996840884495473	8.760648321664775	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
213121	2.085918983714929	1.124788423639141	1.6996541049012845	7.370859741933931	Desulfobulbaceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
213421	2.7682294565182874	0.6640575031299666	0.8818547249340883	5.775075235724703	Desulfuromonadaceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
213422	2.12820858418366	0.4792644652112072	0.35331073787381817	3.204345178169407	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
213465	2.0	1.1989578808281798	1.806317768827334	7.533274540746791	Syntrophobacteraceae	Syntrophobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
213483	0.95	0.5	0.15380714033200027	1.4922565104551515	Bdellovibrionaceae	Bdellovibrionales	Oligoflexia	Proteobacteria	Bacteria
216572	2.964498961600949	0.4598498813597331	0.4540261523602799	4.282696061146304	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
219687	2.8284271247461903	0.7	0.9987091298336916	6.220036113421714	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	Bacteria
224027	1.8156700003104285	0.4278085606107745	0.239332356634348	2.440260900123195	Hydrogenothermaceae	Aquificales	Aquificae	Aquificae	Bacteria
224372	1.799020670514869	0.5025069709423987	0.32036920641943717	2.840063934681603	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
224379	2.1822472719434427	0.6111844014096918	0.5769499655266476	4.190116457333599	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
